code,category,name,price,currency,rating,rating_count,store_type,url,url_picture
100538766251,Обогреватели/Scoole,Конвектор Scoole SC HT CM3 1500 белый,1755,RUR,0,0,Беру,https://beru.ru/product/konvektor-scoole-sc-ht-cm3-1500/100538766251,https://avatars.mds.yandex.net/get-mpic/397397/img_id6989321766815613397.jpeg/orig
100540595766,"Щипцы, плойки и выпрямители/VEKTA",Щипцы VEKTA HST-0401 золотистый,655,RUR,0,0,Беру,https://beru.ru/product/shchiptsy-vekta-hst-0401/100540595766,https://avatars.mds.yandex.net/get-mpic/1538707/img_id4547637433657242244.jpeg/orig
100540903835,Очистители и увлажнители воздуха/Leberg,"Увлажнитель воздуха Leberg LH-11, белый/голубой/серебристый",1490,RUR,4,22,Беру,https://beru.ru/product/uvlazhnitel-vozdukha-leberg-lh-11/100540903835,https://avatars.mds.yandex.net/get-mpic/1620389/img_id8124440514352891251.jpeg/orig
100540903835,Очистители и увлажнители воздуха/Leberg,"Увлажнитель воздуха Leberg LH-11, белый/голубой/серебристый",1490,RUR,0,0,Беру,https://beru.ru/product/uvlazhnitel-vozdukha-leberg-lh-11/100540903835,https://avatars.mds.yandex.net/get-mpic/1620389/img_id8124440514352891251.jpeg/orig
100540903975,"Щипцы, плойки и выпрямители/Riff",Щипцы Riff 1123/2 черный,4290,RUR,0,0,Беру,https://beru.ru/product/shchiptsy-riff-1123-2/100540903975,https://avatars.mds.yandex.net/get-mpic/1428687/img_id2223232233315550067.jpeg/orig
100540915886,Гидромассажеры/Beurer,Ванночка Beurer FB50 белый,9990,RUR,0,0,Беру,https://beru.ru/product/vannochka-beurer-fb50/100540915886,https://avatars.mds.yandex.net/get-mpic/1680954/img_id6476384203303100772.jpeg/orig
100540915886,Гидромассажеры/Beurer,Ванночка Beurer FB50 белый,9990,RUR,0,0,Беру,https://beru.ru/product/vannochka-beurer-fb50/100540915886,https://avatars.mds.yandex.net/get-mpic/1680954/img_id6476384203303100772.jpeg/orig
100540915907,Внешние жесткие диски и SSD/ADATA,Внешний HDD ADATA HV300 2 ТБ белый,5700,RUR,0,0,Беру,https://beru.ru/product/vneshnii-hdd-adata-hv300-2-tb/100540915907,https://avatars.mds.yandex.net/get-mpic/1525215/img_id6356410982798019627.jpeg/orig
100540915907,Внешние жесткие диски и SSD/ADATA,Внешний HDD ADATA HV300 2 ТБ белый,5700,RUR,0,0,Беру,https://beru.ru/product/vneshnii-hdd-adata-hv300-2-tb/100540915907,https://avatars.mds.yandex.net/get-mpic/1525215/img_id6356410982798019627.jpeg/orig
100540916065,Электрочайники и термопоты/Home Element,"Чайник Home Element HE-KT-191, черный жемчуг",1043,RUR,0,0,Беру,https://beru.ru/product/chainik-home-element-he-kt-191/100540916065,https://avatars.mds.yandex.net/get-mpic/1417902/img_id6563182730136521245.jpeg/orig
100540920840,Прутки для 3D печати/МАСТЕР-ПЛАСТЕР,PLA пруток Мастер Пластер 1.75 мм 13 цветов 0.1 кг,650,RUR,0,0,Беру,https://beru.ru/product/pla-prutok-master-plaster-1-75-mm-13-tsvetov/100540920840,https://avatars.mds.yandex.net/get-mpic/331398/img_id9148590976739305728.jpeg/orig
100540921011,Пылесосы/Lumme,Пылесос Lumme LU-3216 бордовый гранат,2600,RUR,0,0,Беру,https://beru.ru/product/pylesos-lumme-lu-3216/100540921011,https://avatars.mds.yandex.net/get-mpic/1538707/img_id3642403863549627597.jpeg/orig
100540921022,"Щипцы, плойки и выпрямители/Riff",Щипцы Riff 1123/1 черный,4290,RUR,0,0,Беру,https://beru.ru/product/shchiptsy-riff-1123-1/100540921022,https://avatars.mds.yandex.net/get-mpic/1605421/img_id4182736030830924878.jpeg/orig
100540921092,Фены и фен-щётки/Marta,Фен Marta MT-1427 серебряный агат,833,RUR,0,0,Беру,https://beru.ru/product/fen-marta-mt-1427/100540921092,https://avatars.mds.yandex.net/get-mpic/1605421/img_id8569357057616210666.jpeg/orig
100541608753,Модули управления для климатического оборудования/Zanussi,Съемный модуль Zanussi ZCH/WF-01 Smart Wi-Fi для водонагревателя Zanussi белый,990,RUR,0,0,Беру,https://beru.ru/product/semnyi-modul-zanussi-zch-wf-01-smart-wi-fi-dlia-vodonagrevatelia-zanussi/100541608753,https://avatars.mds.yandex.net/get-mpic/1669769/img_id4736046854850925278.jpeg/orig
100541608803,Пылесосы/Bosch,Пылесос Bosch BSGL3MULT1 красно-вишневый металлик,5088,RUR,0,0,Беру,https://beru.ru/product/pylesos-bosch-bsgl3mult1/100541608803,https://avatars.mds.yandex.net/get-mpic/1605421/img_id2707134156428385737.jpeg/orig
100541619791,Аксессуары для кофемашин и кофеварок/Bosch,Средство Bosch Для чистки от накипи Descaling 6 шт.,530,RUR,0,0,Беру,https://beru.ru/product/sredstvo-bosch-dlia-chistki-ot-nakipi-descaling/100541619791,https://avatars.mds.yandex.net/get-mpic/1605421/img_id7719813747269773380.jpeg/orig
100541619923,Соковыжималки электрические/Kitfort,Соковыжималка Kitfort KT-1107 черный/серебристый,3390,RUR,0,0,Беру,https://beru.ru/product/sokovyzhimalka-kitfort-kt-1107/100541619923,https://avatars.mds.yandex.net/get-mpic/1056698/img_id2336841179010869732.jpeg/orig
100541619923,Соковыжималки электрические/Kitfort,Соковыжималка Kitfort KT-1107 черный/серебристый,3390,RUR,0,0,Беру,https://beru.ru/product/sokovyzhimalka-kitfort-kt-1107/100541619923,https://avatars.mds.yandex.net/get-mpic/1056698/img_id2336841179010869732.jpeg/orig
100542697734,Внешние аксессуары для климатического оборудования/Nobo,Подставка Nobo FS 40 для обогревателя Nobo белый,990,RUR,0,0,Беру,https://beru.ru/product/podstavka-nobo-fs-40-dlia-obogrevatelia-nobo/100542697734,https://avatars.mds.yandex.net/get-mpic/1602935/img_id979319970494357048.jpeg/orig
100542697751,"Кабели, разъемы, переходники/MOMAX",Кабель MOMAX Elite Link Pro Cable (DL2) 1 м черный,1341,RUR,0,0,Беру,https://beru.ru/product/kabel-momax-elite-link-pro-cable-dl2-1-m/100542697751,https://avatars.mds.yandex.net/get-mpic/1525355/img_id2875405961837479148.jpeg/orig
100542697819,Миксеры/Home Element,"Миксер Home Element HE-KP800 (250 Вт), синий сапфир",415,RUR,0,0,Беру,https://beru.ru/product/mikser-home-element-he-kp800-250-vt/100542697819,https://avatars.mds.yandex.net/get-mpic/1525355/img_id8482025054658922917.jpeg/orig
100542697819,Миксеры/Home Element,"Миксер Home Element HE-KP800 (250 Вт), синий сапфир",553,RUR,0,0,Беру,https://beru.ru/product/mikser-home-element-he-kp800-250-vt/100542697819,https://avatars.mds.yandex.net/get-mpic/1525355/img_id8482025054658922917.jpeg/orig
100542697824,Чехлы для планшетов/UAG,Чехол UAG Metropolis для Apple iPad Pro 10.5 red,5481,RUR,0,0,Беру,https://beru.ru/product/chekhol-uag-metropolis-dlia-apple-ipad-pro-10-5/100542697824,https://avatars.mds.yandex.net/get-mpic/1525355/img_id6321173996210358146.jpeg/orig
100542698749,"Кабели, разъемы, переходники/MOMAX",Кабель MOMAX Tough Link Lightning Cable (DL8) 1.2 м sky blue,990,RUR,0,0,Беру,https://beru.ru/product/kabel-momax-tough-link-lightning-cable-dl8-1-2-m/100542698749,https://avatars.mds.yandex.net/get-mpic/1525355/img_id3539560952900115355.jpeg/orig
100542698749,"Кабели, разъемы, переходники/MOMAX",Кабель MOMAX Tough Link Lightning Cable (DL8) 1.2 м sky blue,790,RUR,0,0,Беру,https://beru.ru/product/kabel-momax-tough-link-lightning-cable-dl8-1-2-m/100542698749,https://avatars.mds.yandex.net/get-mpic/1525355/img_id3539560952900115355.jpeg/orig
100542698783,"Кабели, разъемы, переходники/Atcom",Кабель Atcom USB-A - USB-B (AT3795) 1.8 м белый,65,RUR,0,0,Беру,https://beru.ru/product/kabel-atcom-usb-a-usb-b-at3795-1-8-m/100542698783,https://avatars.mds.yandex.net/get-mpic/1642819/img_id3589538872176134770.png/orig
100542704957,Пароочистители/KARCHER,Пароочиститель KARCHER SC 5 EasyFix,24249,RUR,5,0,Беру,https://beru.ru/product/paroochistitel-karcher-sc-5-easyfix/100542704957,https://avatars.mds.yandex.net/get-mpic/466729/img_id2060267216798100870.jpeg/orig
100542704957,Пароочистители/KARCHER,Пароочиститель KARCHER SC 5 EasyFix,21308,RUR,0,0,Беру,https://beru.ru/product/paroochistitel-karcher-sc-5-easyfix/100542704957,https://avatars.mds.yandex.net/get-mpic/466729/img_id2060267216798100870.jpeg/orig
100542704988,Принтеры и МФУ/Canon,Принтер Canon PIXMA TS304 черный,3189,RUR,0,0,Беру,https://beru.ru/product/printer-canon-pixma-ts304/100542704988,https://avatars.mds.yandex.net/get-mpic/200316/img_id1727069354292766641.jpeg/orig
100542705208,Электрочайники и термопоты/AURORA,"Чайник AURORA AU 183, red",2549,RUR,0,0,Беру,https://beru.ru/product/chainik-aurora-au-182-183/100542705208,https://avatars.mds.yandex.net/get-mpic/1642819/img_id2745771435930431230.jpeg/orig
100542705215,Электрочайники и термопоты/AURORA,"Чайник AURORA AU 3415, white/black",1529,RUR,0,0,Беру,https://beru.ru/product/chainik-aurora-au-3415/100542705215,https://avatars.mds.yandex.net/get-mpic/199079/img_id8319594345457528093/orig
100542705267,Сетевое оборудование Wi-Fi и Bluetooth/ORICO,Bluetooth адаптер ORICO BTA-403 синий,619,RUR,0,0,Беру,https://beru.ru/product/bluetooth-adapter-orico-bta-403/100542705267,https://avatars.mds.yandex.net/get-mpic/1522540/img_id1832903131643405784.jpeg/orig
100542706163,"Щипцы, плойки и выпрямители/Rowenta",Расческа-выпрямитель Rowenta CF 6221 black,4190,RUR,0,0,Беру,https://beru.ru/product/rascheska-vypriamitel-rowenta-cf-6221/100542706163,https://avatars.mds.yandex.net/get-mpic/1669769/img_id7210391023413196990.jpeg/orig
100542706821,Принтеры и МФУ/Canon,МФУ Canon i-SENSYS MF3010 черный,17100,RUR,0,0,Беру,https://beru.ru/product/mfu-canon-i-sensys-mf3010/100542706821,https://avatars.mds.yandex.net/get-mpic/1349652/img_id1028213166783603061.jpeg/orig
100542706860,"Кабели, разъемы, переходники/Atcom",Кабель Atcom USB - USB (AT3790) 3 м белый,79,RUR,0,0,Беру,https://beru.ru/product/kabel-atcom-usb-usb-at3790-3-m/100542706860,https://avatars.mds.yandex.net/get-mpic/1642819/img_id3143428534046398771.png/orig
100542706860,"Кабели, разъемы, переходники/Atcom",Кабель Atcom USB - USB (AT3790) 3 м белый,75,RUR,0,0,Беру,https://beru.ru/product/kabel-atcom-usb-usb-at3790-3-m/100542706860,https://avatars.mds.yandex.net/get-mpic/1642819/img_id3143428534046398771.png/orig
100542707291,Электрочайники и термопоты/AURORA,"Чайник AURORA AU 3401, black",1019,RUR,0,0,Беру,https://beru.ru/product/chainik-aurora-au-3401/100542707291,https://avatars.mds.yandex.net/get-mpic/195452/img_id1156089936856141534/orig
100545142902,Аэрогрили/Kitfort,Мультипечь Kitfort KT-2208 черный/серебристый,6990,RUR,0,0,Беру,https://beru.ru/product/multipech-kitfort-kt-2208/100545142902,https://avatars.mds.yandex.net/get-mpic/1620389/img_id5565758992854512364.jpeg/orig
100545142981,Электрочайники и термопоты/Kitfort,"Термопот Kitfort KT-2501, серебристый/черный",6990,RUR,0,0,Беру,https://beru.ru/product/termopot-kitfort-kt-2501/100545142981,https://avatars.mds.yandex.net/get-mpic/1669769/img_id2207725694516235910.jpeg/orig
100545469801,Электрочайники и термопоты/Kitfort,"Термопот Kitfort KT-2503, серебристый/черный",5990,RUR,0,0,Беру,https://beru.ru/product/termopot-kitfort-kt-2503/100545469801,https://avatars.mds.yandex.net/get-mpic/1605421/img_id8082183477690442269.jpeg/orig
100545867765,Аксессуары для кофемашин и кофеварок/BRITA,Фильтр воды для кофемашины BRITA Intenza 1 шт.,799,RUR,0,0,Беру,https://beru.ru/product/filtr-vody-dlia-kofemashiny-brita-intenza/100545867765,https://avatars.mds.yandex.net/get-mpic/1332324/img_id5055924748439058815.jpeg/orig
100545867804,"Кабели, разъемы, переходники/Xiaomi",Кабель Xiaomi USB - microUSB / USB Type-C 1 м белый,449,RUR,0,0,Беру,https://beru.ru/product/kabel-xiaomi-usb-microusb-usb-type-c-1-m/100545867804,https://avatars.mds.yandex.net/get-mpic/1669769/img_id481677484977365473.jpeg/orig
100546128779,Чехлы для планшетов/Defender,"Чехол Defender Double case 7 для Samsung Galaxy Tab 4 7.0"" синий/черный",59,RUR,0,0,Беру,https://beru.ru/product/chekhol-defender-double-case-7-dlia-samsung-galaxy-tab-4-7-0/100546128779,https://avatars.mds.yandex.net/get-mpic/1620389/img_id8111589636368127679.jpeg/orig
100546128789,Очистители и увлажнители воздуха/Breeeth!,"Увлажнитель воздуха Breeeth! Natural, белый/голубой",5990,RUR,0,0,Беру,https://beru.ru/product/uvlazhnitel-vozdukha-breeeth-natural/100546128789,https://avatars.mds.yandex.net/get-mpic/1642819/img_id1812694419425043875.jpeg/orig
100546947801,Ноутбуки/Apple,"Ноутбук Apple MacBook Air 13 Mid 2017 (Intel Core i5 1800 MHz/13.3""/1440x900/8Gb/128Gb SSD/DVD нет/Intel HD Graphics 6000/Wi-Fi/Bluetooth/MacOS X) MQD32RU/A серебристый",70559,RUR,0,0,Беру,https://beru.ru/product/noutbuk-apple-macbook-air-13-mid-2017-intel-core-i5-1800-mhz-13-3-1440x900-8gb-128gb-ssd-dvd-net-intel-hd-graphics-6000-wi-fi-bluetooth-macos-x/100546947801,https://avatars.mds.yandex.net/get-mpic/397397/img_id3049676346492315629/orig
100546947801,Ноутбуки/Apple,"Ноутбук Apple MacBook Air 13 Mid 2017 (Intel Core i5 1800 MHz/13.3""/1440x900/8Gb/128Gb SSD/DVD нет/Intel HD Graphics 6000/Wi-Fi/Bluetooth/MacOS X) MQD32RU/A серебристый",62990,RUR,0,0,Беру,https://beru.ru/product/noutbuk-apple-macbook-air-13-mid-2017-intel-core-i5-1800-mhz-13-3-1440x900-8gb-128gb-ssd-dvd-net-intel-hd-graphics-6000-wi-fi-bluetooth-macos-x/100546947801,https://avatars.mds.yandex.net/get-mpic/397397/img_id3049676346492315629/orig
100547293793,"Кабели, разъемы, переходники/Awei",Кабель Awei USB - Lightning (CL-981) 1 м белый,190,RUR,0,0,Беру,https://beru.ru/product/kabel-awei-usb-lightning-cl-981-1-m/100547293793,https://avatars.mds.yandex.net/get-mpic/1603927/img_id7555798122865279355.jpeg/orig
100547300772,"Кабели, разъемы, переходники/Navitoch",Кабель Navitoch USB - Lightning (NUC018-L) 1 м белый,70,RUR,0,0,Беру,https://beru.ru/product/kabel-navitoch-usb-lightning-nuc018-l-1-m/100547300772,https://avatars.mds.yandex.net/get-mpic/1602935/img_id1156397864704425898.jpeg/orig
100548395941,Внешние аксессуары для климатического оборудования/ENSTO,Подставка ENSTO EPHBAC1 для обогревателя белый,504,RUR,0,0,Беру,https://beru.ru/product/podstavka-ensto-ephbac1-dlia-obogrevatelia/100548395941,https://avatars.mds.yandex.net/get-mpic/1750207/img_id5232316738751607125.jpeg/orig
